WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO
29/3-1,1703.0740006,442439.71875,6759377.0,-1677.705322,HORDALAND GP.,Grid Fm.,17.291700363,,0.8078351021,0.7075073719,,47.91084671,,,,146.28979492,67.716331482,,,,,,,,,
29/3-1,1703.2260006,442439.71875,6759377.0,-1677.857178,HORDALAND GP.,Grid Fm.,17.332727432,,0.8052088618,0.6970286965,,54.264789581,,,,146.20144653,66.957878113,,,,,,,,,
29/3-1,1703.3780006,442439.71875,6759377.0,-1678.008911,HORDALAND GP.,Grid Fm.,17.354358673,,0.8019574881,0.7033692598,,60.359775543,,,,146.8309021,66.332641602,,,,,,,,,
29/3-1,1703.5300006,442439.71875,6759377.0,-1678.160767,HORDALAND GP.,Grid Fm.,17.335723877,,0.8010697961,0.71115762,,64.009307861,,,,147.79850769,66.041442871,,,,,,,,,
29/3-1,1703.6820006,442439.71875,6759377.0,-1678.312622,HORDALAND GP.,Grid Fm.,17.310581207,,0.8019345403,0.7182856202,,60.539001465,,,,148.42181396,65.339256287,,,,,,,,,
29/3-1,1703.8340006,442439.71875,6759377.0,-1678.464478,HORDALAND GP.,Grid Fm.,17.293102264,,0.8055554628,0.7289119363,,54.471092224,,,,148.17233276,64.953025818,,,,,,,,,
29/3-1,1703.9860006,442439.71875,6759377.0,-1678.616333,HORDALAND GP.,Grid Fm.,17.301237106,,0.810312748,0.7407438755,,50.075828552,,,,147.23425293,65.148712158,,,,,,,,,
29/3-1,1704.1380006,442439.71875,6759377.0,-1678.768188,HORDALAND GP.,Grid Fm.,17.303697586,,0.8161337376,0.7517605424,,47.610958099,,,,146.26591492,66.173805237,,,,,,,,,
29/3-1,1704.2900006,442439.6875,6759377.0,-1678.919922,HORDALAND GP.,Grid Fm.,17.299665451,,0.8296096325,0.7611973286,,47.101844788,,,,145.65081787,66.414276123,,,,,,,,,
29/3-1,1704.4420006,442439.6875,6759377.0,-1679.071777,HORDALAND GP.,Grid Fm.,17.301980972,,0.8427497745,0.7700750232,,46.532260895,,,,145.739151,66.29032135,,,,,,,,,
29/3-1,1704.5940006,442439.6875,6759377.0,-1679.223633,HORDALAND GP.,Grid Fm.,17.281505585,,0.8460600972,0.7777944207,,44.814640045,,,,146.76287842,65.886398315,,,,,,,,,
29/3-1,1704.7460006,442439.6875,6759377.0,-1679.375488,HORDALAND GP.,Grid Fm.,17.274417877,,0.8417009115,0.7821995616,,43.324230194,,,,147.9919281,65.43561554,,,,,,,,,
29/3-1,1704.8980006,442439.6875,6759377.0,-1679.527344,HORDALAND GP.,Grid Fm.,17.290029526,,0.845702827,0.7850210667,,42.382156372,,,,148.52987671,65.86428833,,,,,,,,,
29/3-1,1705.0500006,442439.6875,6759377.0,-1679.679077,HORDALAND GP.,Grid Fm.,17.29095459,,0.8522957563,0.7835481763,,44.076583862,,,,148.56930542,65.437545776,,,,,,,,,
29/3-1,1705.2020006,442439.6875,6759377.0,-1679.830933,HORDALAND GP.,Grid Fm.,17.277862549,,0.8534308076,0.7797902822,,47.160541534,,,,148.65830994,65.50113678,,,,,,,,,
29/3-1,1705.3540006,442439.6875,6759377.0,-1679.982788,HORDALAND GP.,Grid Fm.,17.285200119,,0.8492334485,0.7759001255,,48.545852661,,,,148.82202148,65.973220825,,,,,,,,,
29/3-1,1705.5060006,442439.6875,6759377.0,-1680.134644,HORDALAND GP.,Grid Fm.,17.287881851,,0.8442462683,0.7728739977,,47.65643692,,,,148.77915955,65.716674805,,,,,,,,,
29/3-1,1705.6580006,442439.6875,6759377.0,-1680.286499,HORDALAND GP.,Grid Fm.,17.2442379,,0.8403192163,0.7719338536,,44.463344574,,,,148.39826965,64.72063446,,,,,,,,,
29/3-1,1705.8100006,442439.6875,6759377.0,-1680.438354,HORDALAND GP.,Grid Fm.,17.233732224,,0.8434464335,0.7722293139,,42.882278442,,,,147.92121887,64.710929871,,,,,,,,,
29/3-1,1705.9620006,442439.6875,6759377.0,-1680.590088,HORDALAND GP.,Grid Fm.,17.261312485,,0.8525881767,0.7774513364,,44.346870422,,,,147.73022461,64.955810547,,,,,,,,,
29/3-1,1706.1140006,442439.6875,6759377.0,-1680.741943,HORDALAND GP.,Grid Fm.,17.285287857,,0.8628029823,0.7819958925,,47.105285645,,,,147.97592163,64.648162842,,,,,,,,,
29/3-1,1706.2660006,442439.65625,6759377.0,-1680.893799,HORDALAND GP.,Grid Fm.,17.322301865,,0.8685133457,0.7846274376,,49.865402222,,,,148.43919373,65.743652344,,,,,,,,,
29/3-1,1706.4180006,442439.65625,6759377.0,-1681.045654,HORDALAND GP.,Grid Fm.,17.341386795,,0.8680788875,0.7837492228,,51.712409973,,,,148.68200684,66.424957275,,,,,,,,,
29/3-1,1706.5700006,442439.65625,6759377.0,-1681.19751,HORDALAND GP.,Grid Fm.,17.345676422,,0.858612597,0.779959023,,52.319950104,,,,148.42895508,65.930160522,,,,,,,,,
29/3-1,1706.7220006,442439.65625,6759377.0,-1681.349243,HORDALAND GP.,Grid Fm.,17.349964142,,0.8448318243,0.7716470957,,51.607440948,,,,147.77807617,65.416282654,,,,,,,,,
29/3-1,1706.8740006,442439.65625,6759377.0,-1681.501099,HORDALAND GP.,Grid Fm.,17.354253769,,0.8339726925,0.7625209689,,49.950561523,,,,147.07603455,65.123184204,,,,,,,,,
29/3-1,1707.0260006,442439.65625,6759377.0,-1681.652954,HORDALAND GP.,Grid Fm.,17.327226639,,0.8306999803,0.7547801733,,47.621078491,,,,146.7797699,64.225387573,,,,,,,,,
29/3-1,1707.1780006,442439.65625,6759377.0,-1681.80481,HORDALAND GP.,Grid Fm.,17.313097,,0.8306365013,0.7475275993,,45.83184433,,,,147.14068604,64.240653992,,,,,,,,,
29/3-1,1707.3300006,442439.65625,6759377.0,-1681.956665,HORDALAND GP.,Grid Fm.,17.32865715,,0.8299674988,0.7417374849,,46.774581909,,,,147.98445129,65.837371826,,,,,,,,,
29/3-1,1707.4820006,442439.65625,6759377.0,-1682.108521,HORDALAND GP.,Grid Fm.,17.351987839,,0.8265142441,0.7370032072,,47.332847595,,,,148.86885071,66.264274597,,,,,,,,,
29/3-1,1707.6340006,442439.65625,6759377.0,-1682.260254,HORDALAND GP.,Grid Fm.,17.347942352,,0.8191180229,0.7323521972,,47.482692719,,,,149.36839294,66.300949097,,,,,,,,,
29/3-1,1707.7860006,442439.65625,6759377.0,-1682.412109,HORDALAND GP.,Grid Fm.,17.323064804,,0.8109294176,0.7262914181,,45.973239899,,,,149.42176819,65.577919006,,,,,,,,,
29/3-1,1707.9380006,442439.65625,6759377.0,-1682.563965,HORDALAND GP.,Grid Fm.,17.328681946,,0.8080000281,0.719222486,,45.255970001,,,,149.24703979,64.687362671,,,,,,,,,
29/3-1,1708.0900006,442439.65625,6759377.0,-1682.71582,HORDALAND GP.,Grid Fm.,17.345773697,,0.8080619574,0.7127822638,,47.063224792,,,,148.93023682,64.921127319,,,,,,,,,
29/3-1,1708.2420006,442439.65625,6759377.0,-1682.867676,HORDALAND GP.,Grid Fm.,17.319702148,,0.8092720509,0.7107467651,,49.720386505,,,,148.41485596,65.299423218,,,,,,,,,
29/3-1,1708.3940006,442439.625,6759377.0,-1683.019409,HORDALAND GP.,Grid Fm.,17.295171738,,0.8112900257,0.7157530189,,51.234851837,,,,147.8533783,65.330352783,,,,,,,,,
29/3-1,1708.5460006,442439.625,6759377.0,-1683.171265,HORDALAND GP.,Grid Fm.,17.309740067,,0.8135066032,0.7291965485,,50.397766113,,,,147.48892212,65.337387085,,,,,,,,,
29/3-1,1708.6980006,442439.625,6759377.0,-1683.32312,HORDALAND GP.,Grid Fm.,17.325279236,,0.8169577718,0.7457874417,,47.861591339,,,,147.31098938,65.958755493,,,,,,,,,
29/3-1,1708.8500006,442439.625,6759377.0,-1683.474976,HORDALAND GP.,Grid Fm.,17.312137604,,0.8227831125,0.7597174644,,45.863433838,,,,147.26472473,65.733390808,,,,,,,,,
29/3-1,1709.0020006,442439.625,6759377.0,-1683.626831,HORDALAND GP.,Grid Fm.,17.278961182,,0.8285183907,0.7685238719,,44.618461609,,,,147.26763916,64.842857361,,,,,,,,,
29/3-1,1709.1540006,442439.625,6759377.0,-1683.778687,HORDALAND GP.,Grid Fm.,17.25554657,,0.8300793767,0.7651507258,,45.465824127,,,,147.2116394,64.708404541,,,,,,,,,
29/3-1,1709.3060006,442439.625,6759377.0,-1683.930542,HORDALAND GP.,Grid Fm.,17.250059128,,0.8229188323,0.7528229356,,46.681411743,,,,147.19656372,65.208335876,,,,,,,,,
29/3-1,1709.4580006,442439.625,6759377.0,-1684.082275,HORDALAND GP.,Grid Fm.,17.255222321,,0.8107355237,0.73749125,,48.41891861,,,,147.27275085,65.492095947,,,,,,,,,
29/3-1,1709.6100006,442439.625,6759377.0,-1684.234253,HORDALAND GP.,Grid Fm.,17.262792587,,0.8012114167,0.7215298414,,51.062469482,,,,147.36372375,66.044342041,,,,,,,,,
29/3-1,1709.7620006,442439.625,6759377.0,-1684.385986,HORDALAND GP.,Grid Fm.,17.265777588,,0.793890655,0.7080751657,,52.41506958,,,,147.41590881,66.606674194,,,,,,,,,
29/3-1,1709.9140006,442439.625,6759377.0,-1684.537842,HORDALAND GP.,Grid Fm.,17.280887604,,0.7875499129,0.6965585947,,52.888080597,,,,147.32345581,65.776344299,,,,,,,,,
29/3-1,1710.0660006,442439.625,6759377.0,-1684.689697,HORDALAND GP.,Grid Fm.,17.288475037,,0.7839714885,0.6921340227,,51.232219696,,,,147.14874268,65.33240509,,,,,,,,,
29/3-1,1710.2180006,442439.625,6759377.0,-1684.841553,HORDALAND GP.,Grid Fm.,17.269334793,,0.7819351554,0.694454968,,48.713775635,,,,147.08210754,65.165473938,,,,,,,,,
29/3-1,1710.3700006,442439.59375,6759377.0,-1684.993286,HORDALAND GP.,Grid Fm.,17.263017654,,0.7798236609,0.6965801716,,46.606254578,,,,147.09837341,64.928421021,,,,,,,,,
29/3-1,1710.5220006,442439.59375,6759377.0,-1685.145142,HORDALAND GP.,Grid Fm.,17.275382996,,0.7769944668,0.6954986453,,45.415847778,,,,147.24987793,65.211242676,,,,,,,,,
29/3-1,1710.6740006,442439.59375,6759377.0,-1685.296997,HORDALAND GP.,Grid Fm.,17.281242371,,0.7734155655,0.6927904487,,45.471435547,,,,147.66157532,66.001182556,,,,,,,,,
29/3-1,1710.8260006,442439.59375,6759377.0,-1685.448853,HORDALAND GP.,Grid Fm.,17.276279449,,0.7677378058,0.6878238916,,45.737014771,,,,148.03735352,66.3934021,,,,,,,,,
29/3-1,1710.9780006,442439.59375,6759377.0,-1685.600708,HORDALAND GP.,Grid Fm.,17.2735672,,0.7602576017,0.6800450087,,45.921478271,,,,148.07263184,66.42755127,,,,,,,,,
29/3-1,1711.1300006,442439.59375,6759377.0,-1685.752441,HORDALAND GP.,Grid Fm.,17.278266907,,0.753328979,0.671481967,,47.181217194,,,,147.91731262,66.406585693,,,,,,,,,
29/3-1,1711.2820006,442439.59375,6759377.0,-1685.904297,HORDALAND GP.,Grid Fm.,17.281299591,,0.7518412471,0.6680256724,,48.579284668,,,,147.81016541,65.915397644,,,,,,,,,
29/3-1,1711.4340006,442439.59375,6759377.0,-1686.056152,HORDALAND GP.,Grid Fm.,17.281412125,,0.7561690807,0.6696038246,,48.685592651,,,,147.91368103,65.928314209,,,,,,,,,
29/3-1,1711.5860006,442439.59375,6759377.0,-1686.208008,HORDALAND GP.,Grid Fm.,17.296031952,,0.7622652054,0.6728238463,,48.926654816,,,,148.19398499,65.866607666,,,,,,,,,
29/3-1,1711.7380006,442439.59375,6759377.0,-1686.359863,HORDALAND GP.,Grid Fm.,17.333530426,,0.7703396082,0.6777816415,,49.676315308,,,,148.32881165,65.746994019,,,,,,,,,
29/3-1,1711.8900006,442439.59375,6759377.0,-1686.511597,HORDALAND GP.,Grid Fm.,17.359649658,,0.779969871,0.6837769151,,49.55065918,,,,148.23347473,65.654075623,,,,,,,,,
29/3-1,1712.0420006,442439.59375,6759377.0,-1686.663452,HORDALAND GP.,Grid Fm.,17.369293213,,0.7896437049,0.6907418966,,48.553466797,,,,148.13122559,65.567947388,,,,,,,,,
29/3-1,1712.1940006,442439.59375,6759377.0,-1686.815308,HORDALAND GP.,Grid Fm.,17.37893486,,0.7990990281,0.7018758655,,47.684684753,,,,148.12590027,65.58354187,,,,,,,,,
29/3-1,1712.3460006,442439.5625,6759377.0,-1686.967163,HORDALAND GP.,Grid Fm.,17.36353302,,0.8055387139,0.7156259418,,47.537509918,,,,148.24447632,65.31463623,,,,,,,,,
29/3-1,1712.4980006,442439.5625,6759377.0,-1687.119019,HORDALAND GP.,Grid Fm.,17.318845749,,0.8051723242,0.7251686454,,48.210426331,,,,148.35481262,65.300842285,,,,,,,,,
29/3-1,1712.6500006,442439.5625,6759376.5,-1687.270752,HORDALAND GP.,Grid Fm.,17.282878876,,0.7995691299,0.7235121131,,48.966960907,,,,148.26771545,65.182327271,,,,,,,,,
29/3-1,1712.8020006,442439.5625,6759376.5,-1687.422607,HORDALAND GP.,Grid Fm.,17.264160156,,0.7927952409,0.7131898999,,49.307525635,,,,148.02120972,65.549072266,,,,,,,,,
29/3-1,1712.9540006,442439.5625,6759376.5,-1687.574463,HORDALAND GP.,Grid Fm.,17.253358841,,0.7858986855,0.7018712759,,49.010051727,,,,147.64472961,65.766563416,,,,,,,,,
29/3-1,1713.1060006,442439.5625,6759376.5,-1687.726318,HORDALAND GP.,Grid Fm.,17.259309769,,0.780362606,0.6923186779,,49.687854767,,,,147.42539978,65.645172119,,,,,,,,,
29/3-1,1713.2580006,442439.5625,6759376.5,-1687.878052,HORDALAND GP.,Grid Fm.,17.274721146,,0.7784000039,0.6862856746,,49.846443176,,,,147.80355835,65.658164978,,,,,,,,,
29/3-1,1713.4100006,442439.5625,6759376.5,-1688.029907,HORDALAND GP.,Grid Fm.,17.285835266,,0.7785581946,0.684499979,,47.736022949,,,,148.59831238,65.689117432,,,,,,,,,
29/3-1,1713.5620006,442439.5625,6759376.5,-1688.181763,HORDALAND GP.,Grid Fm.,17.293626785,,0.7799594402,0.684499979,,47.417583466,,,,149.41725159,65.324203491,,,,,,,,,
29/3-1,1713.7140006,442439.5625,6759376.5,-1688.333618,HORDALAND GP.,Grid Fm.,17.30138588,,0.7823530436,0.6842389703,,49.684673309,,,,150.0892334,65.117454529,,,,,,,,,
29/3-1,1713.8660006,442439.5625,6759376.5,-1688.485474,HORDALAND GP.,Grid Fm.,17.300048828,,0.7841752768,0.68223387,,51.585544586,,,,150.50291443,65.69190979,,,,,,,,,
29/3-1,1714.0180006,442439.5625,6759376.5,-1688.637207,HORDALAND GP.,Grid Fm.,17.283420563,,0.7820093632,0.6786879301,,50.47051239,,,,150.81632996,65.847007751,,,,,,,,,
29/3-1,1714.1700006,442439.53125,6759376.5,-1688.789063,HORDALAND GP.,Grid Fm.,17.26458168,,0.7765722275,0.6746377945,,49.068069458,,,,151.18696594,65.813087463,,,,,,,,,
29/3-1,1714.3220006,442439.53125,6759376.5,-1688.940918,HORDALAND GP.,Grid Fm.,17.262372971,,0.7704191804,0.6702477336,,47.107906342,,,,151.35133362,65.677810669,,,,,,,,,
29/3-1,1714.4740006,442439.53125,6759376.5,-1689.092773,HORDALAND GP.,Grid Fm.,17.278909683,,0.7628225684,0.6655029655,,43.354393005,,,,151.07675171,65.625312805,,,,,,,,,
29/3-1,1714.6260006,442439.53125,6759376.5,-1689.244629,HORDALAND GP.,Grid Fm.,17.297801971,,0.7546474338,0.6614296436,,43.334915161,,,,150.62036133,65.418937683,,,,,,,,,
29/3-1,1714.7780006,442439.53125,6759376.5,-1689.396362,HORDALAND GP.,Grid Fm.,17.300260544,,0.7504480481,0.6610085964,,47.341678619,,,,150.3674469,65.132957458,,,,,,,,,
29/3-1,1714.9300006,442439.53125,6759376.5,-1689.548218,HORDALAND GP.,Grid Fm.,17.29259491,,0.7501999736,0.6634534001,,51.416061401,,,,150.33634949,65.080352783,,,,,,,,,
29/3-1,1715.0820006,442439.53125,6759376.5,-1689.700073,HORDALAND GP.,Grid Fm.,17.297628403,,0.7501501441,0.6652985811,,51.780635834,,,,150.35163879,64.809211731,,,,,,,,,
29/3-1,1715.2340006,442439.53125,6759376.5,-1689.851929,HORDALAND GP.,Grid Fm.,17.295976639,,0.7493065,0.6657999754,,50.375411987,,,,150.16783142,65.072723389,,,,,,,,,
29/3-1,1715.3860006,442439.53125,6759376.5,-1690.003784,HORDALAND GP.,Grid Fm.,17.276239395,,0.7471187711,0.665849328,,49.787155151,,,,149.55891418,65.26197052,,,,,,,,,
29/3-1,1715.5380006,442439.53125,6759376.5,-1690.155518,HORDALAND GP.,Grid Fm.,17.269870758,,0.7468774915,0.6670774817,,49.314956665,,,,148.83325195,65.636154175,,,,,,,,,
29/3-1,1715.6900006,442439.53125,6759376.5,-1690.307373,HORDALAND GP.,Grid Fm.,17.273420334,,0.7526869774,0.6694711447,,48.444164276,,,,148.28399658,65.200798035,,,,,,,,,
29/3-1,1715.8420006,442439.53125,6759376.5,-1690.459229,HORDALAND GP.,Grid Fm.,17.269397736,,0.7616251111,0.6716220975,,47.464286804,,,,148.02986145,64.702087402,,,,,,,,,
29/3-1,1715.9940006,442439.53125,6759376.5,-1690.611084,HORDALAND GP.,Grid Fm.,17.286996841,,0.7705853581,0.6786333323,,46.411697388,,,,147.70043945,65.027206421,,,,,,,,,
29/3-1,1716.1460006,442439.53125,6759376.5,-1690.762939,HORDALAND GP.,Grid Fm.,17.350828171,,0.7810199857,0.6935479641,,45.325592041,,,,145.57220459,65.438369751,,,,,,,,,
29/3-1,1716.2980006,442439.5,6759376.5,-1690.914795,HORDALAND GP.,Grid Fm.,17.381559372,,0.7925373912,0.7110537887,,45.270065308,,,,141.92579651,66.022476196,,,,,,,,,
29/3-1,1716.4500006,442439.5,6759376.5,-1691.066528,HORDALAND GP.,Grid Fm.,17.352237701,,0.8045810461,0.7283170819,,45.385929108,,,,139.64477539,65.700447083,,,,,,,,,
29/3-1,1716.6020006,442439.5,6759376.5,-1691.218384,HORDALAND GP.,Grid Fm.,17.306516647,,0.8188533187,0.7422131896,,46.080608368,,,,139.98934937,65.101051331,,,,,,,,,
29/3-1,1716.7540006,442439.5,6759376.5,-1691.370239,HORDALAND GP.,Grid Fm.,17.273357391,,0.8314402699,0.7426731586,,47.543190002,,,,142.86859131,64.879463196,,,,,,,,,
29/3-1,1716.9060006,442439.5,6759376.5,-1691.521973,HORDALAND GP.,Grid Fm.,17.269428253,,0.8239017725,0.7250418663,,49.177616119,,,,146.45297241,64.953491211,,,,,,,,,
29/3-1,1717.0580006,442439.5,6759376.5,-1691.67395,HORDALAND GP.,Grid Fm.,17.265584946,,0.7810697556,0.6936102509,,50.494586945,,,,147.1257019,65.187904358,,,,,,,,,
29/3-1,1717.2100006,442439.5,6759376.5,-1691.825684,HORDALAND GP.,Grid Fm.,17.273765564,,0.7371171713,0.655551672,,51.52583313,,,,144.9723053,65.618690491,,,,,,,,,
29/3-1,1717.3620006,442439.5,6759376.5,-1691.977539,HORDALAND GP.,Grid Fm.,17.281253815,,0.7261856794,0.6333092451,,52.064834595,,,,142.68605042,65.942466736,,,,,,,,,
29/3-1,1717.5140006,442439.5,6759376.5,-1692.129395,HORDALAND GP.,Grid Fm.,17.277366638,,0.7351863384,0.6406949162,,50.154460907,,,,140.76361084,65.680183411,,,,,,,,,
29/3-1,1717.6660006,442439.5,6759376.5,-1692.281128,HORDALAND GP.,Grid Fm.,17.281288147,,0.752632618,0.6687930226,,45.829418182,,,,139.93777466,65.550140381,,,,,,,,,
29/3-1,1717.8180006,442439.5,6759376.5,-1692.433105,HORDALAND GP.,Grid Fm.,17.293079376,,0.7711113095,0.705242157,,43.751018524,,,,141.08479309,65.606262207,,,,,,,,,
29/3-1,1717.9700006,442439.5,6759376.5,-1692.584839,HORDALAND GP.,Grid Fm.,17.280824661,,0.7872003317,0.7407442927,,44.894355774,,,,143.22874451,65.782058716,,,,,,,,,
29/3-1,1718.1220006,442439.46875,6759376.5,-1692.736694,HORDALAND GP.,Grid Fm.,17.230718613,,0.8003624082,0.7729406953,,46.387023926,,,,145.39152527,66.059951782,,,,,,,,,
29/3-1,1718.2740006,442439.46875,6759376.5,-1692.88855,HORDALAND GP.,Grid Fm.,17.206588745,,0.8180822134,0.7940859795,,44.887851715,,,,145.91021729,66.155555725,,,,,,,,,
29/3-1,1718.4260006,442439.46875,6759376.5,-1693.040283,HORDALAND GP.,Grid Fm.,17.257610321,,0.8445841074,0.8027145863,,41.34834671,,,,144.07263184,65.81778717,,,,,,,,,
29/3-1,1718.5780006,442439.46875,6759376.5,-1693.192261,HORDALAND GP.,Grid Fm.,17.258495331,,0.8625586629,0.7961521745,,39.023540497,,,,142.78990173,65.451499939,,,,,,,,,
29/3-1,1718.7300006,442439.46875,6759376.5,-1693.343994,HORDALAND GP.,Grid Fm.,17.183811188,,0.8487461805,0.765130043,,38.810539246,,,,144.04058838,65.542251587,,,,,,,,,
29/3-1,1718.8820006,442439.46875,6759376.5,-1693.49585,HORDALAND GP.,Grid Fm.,17.163702011,,0.8049597144,0.712849617,,39.897441864,,,,146.54225159,65.404266357,,,,,,,,,
29/3-1,1719.0340006,442439.46875,6759376.5,-1693.647705,HORDALAND GP.,Grid Fm.,17.195081711,,0.7553219199,0.6503031254,,41.04631424,,,,148.75265503,65.376998901,,,,,,,,,
29/3-1,1719.1860006,442439.46875,6759376.5,-1693.799561,HORDALAND GP.,Grid Fm.,17.225942612,,0.7138358355,0.5991055965,,42.195468903,,,,149.88705444,65.590507507,,,,,,,,,
29/3-1,1719.3380006,442439.46875,6759376.5,-1693.951294,HORDALAND GP.,Grid Fm.,17.246173859,,0.6812410355,0.5629929304,,44.537719727,,,,150.04019165,65.903182983,,,,,,,,,
29/3-1,1719.4900006,442439.46875,6759376.5,-1694.103149,HORDALAND GP.,Grid Fm.,17.242471695,,0.6607847214,0.5352444053,,47.998767853,,,,149.7334137,66.331474304,,,,,,,,,
29/3-1,1719.6420006,442439.46875,6759376.5,-1694.255005,HORDALAND GP.,Grid Fm.,17.241636276,,0.6480321288,0.5263049603,,50.69708252,,,,149.26783752,66.309783936,,,,,,,,,
29/3-1,1719.7940006,442439.46875,6759376.5,-1694.40686,HORDALAND GP.,Grid Fm.,17.246412277,,0.6405978203,0.5326367021,,50.768760681,,,,149.0723114,65.816352844,,,,,,,,,
29/3-1,1719.9460006,442439.46875,6759376.5,-1694.558716,HORDALAND GP.,Grid Fm.,17.216547012,,0.637763083,0.5421444178,,48.338573456,,,,149.02015686,65.20438385,,,,,,,,,
29/3-1,1720.0980006,442439.4375,6759376.5,-1694.710449,HORDALAND GP.,Grid Fm.,17.190494537,,0.6401410103,0.5528170466,,46.388664246,,,,148.70733643,64.994277954,,,,,,,,,
29/3-1,1720.2500006,442439.4375,6759376.5,-1694.862305,HORDALAND GP.,Grid Fm.,17.192407608,,0.6436728835,0.5636276603,,45.323143005,,,,148.59156799,65.083816528,,,,,,,,,
29/3-1,1720.4020006,442439.4375,6759376.5,-1695.01416,HORDALAND GP.,Grid Fm.,17.176015854,,0.6477100849,0.5689342618,,44.248645782,,,,149.04135132,65.45400238,,,,,,,,,
29/3-1,1720.5540006,442439.4375,6759376.5,-1695.166016,HORDALAND GP.,Grid Fm.,17.164421082,,0.6528035998,0.5669854879,,44.05040741,,,,149.57369995,65.905555725,,,,,,,,,
29/3-1,1720.7060006,442439.4375,6759376.5,-1695.317871,HORDALAND GP.,Grid Fm.,17.153388977,,0.6585692167,0.5665464401,,46.396747589,,,,148.95820618,66.043434143,,,,,,,,,
29/3-1,1720.8580006,442439.4375,6759376.5,-1695.469604,HORDALAND GP.,Grid Fm.,17.17224884,,0.6658889055,0.5718317032,,50.601161957,,,,145.68154907,65.915649414,,,,,,,,,
29/3-1,1721.0100006,442439.4375,6759376.5,-1695.62146,HORDALAND GP.,Grid Fm.,17.250324249,,0.6779401302,0.5866007805,,52.427452087,,,,139.93174744,65.786590576,,,,,,,,,
29/3-1,1721.1620006,442439.4375,6759376.5,-1695.773315,HORDALAND GP.,Grid Fm.,17.28678894,,0.6962573528,0.6149957776,,48.771064758,,,,134.51272583,65.374206543,,,,,,,,,
29/3-1,1721.3140006,442439.4375,6759376.5,-1695.925171,HORDALAND GP.,Grid Fm.,17.259191513,,0.7220321298,0.6477049589,,43.918716431,,,,133.48265076,64.966850281,,,,,,,,,
29/3-1,1721.4660006,442439.4375,6759376.5,-1696.077026,HORDALAND GP.,Grid Fm.,17.269376755,,0.7532013655,0.6828753352,,41.478515625,,,,137.61131287,65.282295227,,,,,,,,,
29/3-1,1721.6180006,442439.4375,6759376.5,-1696.22876,HORDALAND GP.,Grid Fm.,17.295461655,,0.7765433192,0.7087949514,,44.645904541,,,,143.4095459,65.484985352,,,,,,,,,
29/3-1,1721.7700006,442439.4375,6759376.5,-1696.380615,HORDALAND GP.,Grid Fm.,17.232364655,,0.7807688713,0.7076868415,,47.042392731,,,,147.80055237,65.42414856,,,,,,,,,
29/3-1,1721.9220006,442439.40625,6759376.5,-1696.532471,HORDALAND GP.,Grid Fm.,17.14118576,,0.7719770074,0.6832731366,,50.718418121,,,,149.51795959,65.270309448,,,,,,,,,
29/3-1,1722.0740006,442439.40625,6759376.5,-1696.684326,HORDALAND GP.,Grid Fm.,17.097387314,,0.7626997828,0.6518258452,,50.301864624,,,,149.35623169,64.726821899,,,,,,,,,
29/3-1,1722.2260006,442439.40625,6759376.5,-1696.836182,HORDALAND GP.,Grid Fm.,17.107551575,,0.7524747849,0.6276746988,,48.858528137,,,,148.78939819,64.330535889,,,,,,,,,
29/3-1,1722.3780006,442439.40625,6759376.5,-1696.987915,HORDALAND GP.,Grid Fm.,17.118509293,,0.7401649952,0.6156247854,,47.608230591,,,,148.66285706,64.422958374,,,,,,,,,
29/3-1,1722.5300006,442439.40625,6759376.5,-1697.139771,HORDALAND GP.,Grid Fm.,17.112262726,,0.7256392241,0.6138721704,,48.021598816,,,,148.80531311,64.842933655,,,,,,,,,
29/3-1,1722.6820006,442439.40625,6759376.5,-1697.291626,HORDALAND GP.,Grid Fm.,17.124139786,,0.7112893462,0.6157000065,,49.364513397,,,,148.74159241,65.275817871,,,,,,,,,
29/3-1,1722.8340006,442439.40625,6759376.5,-1697.443481,HORDALAND GP.,Grid Fm.,17.122829437,,0.6992731094,0.6136212945,,49.930812836,,,,148.51358032,65.652610779,,,,,,,,,
29/3-1,1722.9860006,442439.40625,6759376.5,-1697.595337,HORDALAND GP.,Grid Fm.,17.083734512,,0.692551434,0.6079720259,,49.650901794,,,,148.25427246,65.550895691,,,,,,,,,
29/3-1,1723.1380006,442439.40625,6759376.5,-1697.74707,HORDALAND GP.,Grid Fm.,17.055480957,,0.6885625124,0.6021358967,,49.200077057,,,,147.78155518,64.966949463,,,,,,,,,
29/3-1,1723.2900006,442439.40625,6759376.5,-1697.898926,HORDALAND GP.,Grid Fm.,17.128721237,,0.6847867966,0.5956021547,,48.342578888,,,,146.92478943,64.562568665,,,,,,,,,
29/3-1,1723.4420006,442439.40625,6759376.5,-1698.050781,HORDALAND GP.,Grid Fm.,17.240652084,,0.6816440225,0.5889756083,,49.096923828,,,,145.73944092,64.395744324,,,,,,,,,
29/3-1,1723.5940006,442439.40625,6759376.5,-1698.202637,HORDALAND GP.,Grid Fm.,17.259750366,,0.6795484424,0.5852757692,,50.960006714,,,,144.39320374,64.572471619,,,,,,,,,
