WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO
34/10-16 R,264.53600806,455758.28125,6773609.5,-242.5351868,NORDLAND GP.,,14.361358643,1.8011630774,1.6577796936,1.8090144396,1.9335830212,51.025115967,,0.5718809366,3.2714371681,166.43663025,53.099349976,,,,,,,,,1.8011630774
34/10-16 R,264.68800806,455758.28125,6773609.5,-242.6871796,NORDLAND GP.,,14.345941544,1.8142973185,1.6527926922,1.7912865877,1.9176876545,49.74647522,,0.5633941889,3.4996860027,168.17918396,54.285022736,,,,,,,,,1.8142973185
34/10-16 R,264.84000806,455758.28125,6773609.5,-242.8391724,NORDLAND GP.,,14.286194801,1.5984869003,1.6382466555,1.7803140879,1.8988493681,51.117485046,,0.5326600075,4.0473437309,170.00201416,54.890148163,,,,,,,,,1.5984869003
34/10-16 R,264.99200806,455758.28125,6773609.5,-242.9911652,NORDLAND GP.,,14.039048195,1.615006566,1.600927949,1.770067811,1.8919999599,53.491184235,,0.509772718,4.4814305305,169.93365479,54.475688934,,,,,,,,,1.615006566
34/10-16 R,265.14400806,455758.28125,6773609.5,-243.1431732,NORDLAND GP.,,13.89756012,1.4912011623,1.5846914053,1.7630445957,1.8936355114,55.914825439,,0.5184950829,4.2026820183,170.25334167,54.843193054,,,,,,,,,1.4912011623
34/10-16 R,265.29600806,455758.28125,6773609.5,-243.295166,NORDLAND GP.,,13.818458557,1.6629003286,1.5603040457,1.7590551376,1.8999240398,58.389545441,,0.5388963819,3.773065567,170.12200928,55.445201874,,,,,,,,,1.6629003286
34/10-16 R,265.44800806,455758.28125,6773609.5,-243.4471741,NORDLAND GP.,,13.857722282,1.8285902739,1.5395513773,1.7545987368,1.9020866156,56.429672241,,0.5388806462,3.6885495186,170.25466919,55.541000366,,,,,,,,,1.8285902739
34/10-16 R,265.60000806,455758.28125,6773609.5,-243.5991669,NORDLAND GP.,,14.294326782,1.6455185413,1.5128054619,1.7495381832,1.8974202871,56.055877686,,0.5184189081,4.166205883,170.00532532,55.512462616,,,,,,,,,1.6455185413
34/10-16 R,265.75200806,455758.28125,6773609.5,-243.7511749,NORDLAND GP.,,14.309137344,1.5505734682,1.5323843956,1.7482284307,1.8928922415,53.823394775,,0.5089623332,4.6448054314,169.87002563,55.274982452,,,,,,,,,1.5505734682
34/10-16 R,265.90400806,455758.28125,6773609.5,-243.9031677,NORDLAND GP.,,14.097024918,1.5665450096,1.5873817205,1.7494515181,1.8984262943,55.073768616,,0.5410627723,4.8267388344,169.61184692,54.651641846,,,,,,,,,1.5665450096
34/10-16 R,266.05600806,455758.28125,6773609.5,-244.0551758,NORDLAND GP.,,14.055000305,1.6574300528,1.6200507879,1.7514462471,1.9102686644,56.609901428,,0.5615472794,4.762588501,168.11872864,53.91809082,,,,,,,,,1.6574300528
34/10-16 R,266.20800806,455758.28125,6773609.5,-244.2071686,NORDLAND GP.,,13.848711967,1.6542595625,1.6275558472,1.7512363195,1.9228610992,58.92660141,,0.5730844736,4.3189253807,168.36807251,52.877601624,,,,,,,,,1.6542595625
34/10-16 R,266.36000806,455758.28125,6773609.5,-244.3591614,NORDLAND GP.,,13.094159126,1.7046426535,1.612023592,1.7395547628,1.9242991209,59.076248169,,0.5572064519,3.4653134346,168.72621155,52.237197876,,,,,,,,,1.7046426535
34/10-16 R,266.51200806,455758.28125,6773609.5,-244.5111694,NORDLAND GP.,,13.057587624,1.8213582039,1.5978506804,1.7131150961,1.9167402983,58.186828613,,0.5564195514,2.9460668564,169.07118225,52.041000366,,,,,,,,,1.8213582039
34/10-16 R,266.66400806,455758.28125,6773609.5,-244.6631622,NORDLAND GP.,,13.021016121,1.960314393,1.5828906298,1.6792857647,1.9124145508,56.394985199,,0.5495448112,2.7994868755,167.94917297,51.988525391,,,,,,,,,1.960314393
34/10-16 R,266.81600806,455758.28125,6773609.5,-244.8151703,NORDLAND GP.,,13.029086113,1.764922142,1.5624035597,1.644479394,1.916865468,55.125816345,,0.5620883703,2.94921875,167.22026062,52.024143219,,,,,,,,,1.764922142
34/10-16 R,266.96800806,455758.28125,6773609.5,-244.9671631,NORDLAND GP.,,13.205354691,1.8192727566,1.51828444,1.6339631081,1.9308304787,55.993659973,,0.5613991022,3.5119011402,167.34683228,53.299671173,,,,,,,,,1.8192727566
34/10-16 R,267.12000806,455758.28125,6773609.5,-245.1191711,NORDLAND GP.,,13.434757233,1.7987537384,1.4752018452,1.6291810274,1.9433966875,55.710193634,,0.5418698788,4.5209488869,165.81866455,54.791000366,,,,,,,,,1.7987537384
34/10-16 R,267.27200806,455758.28125,6773609.5,-245.2711639,NORDLAND GP.,,13.866622925,1.55938375,1.4816465378,1.6268082857,1.9470313787,57.449531555,,0.5071966052,4.9216341972,166.91394043,54.716197968,,,,,,,,,1.55938375
34/10-16 R,267.42400806,455758.28125,6773609.5,-245.423172,NORDLAND GP.,,14.039805412,1.6691105366,1.5345948935,1.631395936,1.9327851534,57.200195313,,0.4882330596,3.8627877235,167.41261292,54.317592621,,,,,,,,,1.6691105366
34/10-16 R,267.57600806,455758.28125,6773609.5,-245.5751648,NORDLAND GP.,,14.133094788,1.4981069565,1.5883182287,1.6407392025,1.9001039267,56.766681671,,0.4918993413,2.9394505024,168.20613098,53.891731262,,,,,,,,,1.4981069565
34/10-16 R,267.72800806,455758.28125,6773609.5,-245.7271729,NORDLAND GP.,,14.191028595,1.4227488041,1.5822892189,1.6676584482,1.8666553497,55.249313354,,0.51116395,2.7175343037,169.66757202,53.69524765,,,,,,,,,1.4227488041
34/10-16 R,267.88000806,455758.28125,6773609.5,-245.8791656,NORDLAND GP.,,14.008000374,1.424058795,1.6139415503,1.7251992226,1.8474411964,53.31860733,,0.5191420317,3.0321035385,168.82391357,53.26739502,,,,,,,,,1.424058795
34/10-16 R,268.03200806,455758.28125,6773609.5,-246.0311737,NORDLAND GP.,,14.044073105,1.407504797,1.6509783268,1.7734497786,1.846470356,55.133796692,,0.5141780376,3.3976421356,167.57711792,53.026329041,,,,,,,,,1.407504797
34/10-16 R,268.18400806,455758.28125,6773609.5,-246.1831665,NORDLAND GP.,,14.238554001,1.468783021,1.6432678699,1.8190311193,1.8546302319,55.467037201,,0.4941204786,3.2438633442,166.79566956,52.691604614,,,,,,,,,1.468783021
34/10-16 R,268.33600806,455758.28125,6773609.5,-246.3351746,NORDLAND GP.,,14.397999763,1.6052871943,1.6498924494,1.8448573351,1.8627140522,55.846290588,,0.4769584239,2.7690582275,167.67538452,53.916000366,,,,,,,,,1.6052871943
34/10-16 R,268.48800806,455758.28125,6773609.5,-246.4871674,NORDLAND GP.,,14.378704071,1.7128973007,1.654527545,1.8616379499,1.8665281534,56.844593048,,0.5042567253,2.4505691528,166.97259521,54.049819946,,,,,,,,,1.7128973007
34/10-16 R,268.64000806,455758.28125,6773609.5,-246.6391754,NORDLAND GP.,,14.288999557,1.631000042,1.6445320845,1.860535264,1.8703868389,56.269950867,,0.5256355405,2.4528627396,166.54072571,54.556144714,,,,,,,,,1.631000042
34/10-16 R,268.79200806,455758.28125,6773609.5,-246.7911682,NORDLAND GP.,,14.27422905,1.6730437279,1.5861935616,1.8638795614,1.8799020052,56.301319122,,0.55141747,2.6665856838,166.4160614,54.34394455,,,,,,,,,1.6730437279
34/10-16 R,268.94400806,455758.28125,6773609.5,-246.9431763,NORDLAND GP.,,14.202999115,1.8252991438,1.5847809315,1.8676534891,1.8945041895,56.315067291,,0.5434620976,2.8057107925,166.26977539,55.727081299,,,,,,,,,1.8252991438
34/10-16 R,269.09600806,455758.28125,6773609.5,-247.0951691,NORDLAND GP.,,14.202999115,1.6108057499,1.5473461151,1.8639527559,1.8968346119,54.270111084,,0.5341979861,2.7226736546,165.80740356,55.457958221,,,,,,,,,1.6108057499
34/10-16 R,269.24800806,455758.28125,6773609.5,-247.2471619,NORDLAND GP.,,14.255460739,1.6212909222,1.5446959734,1.852152586,1.8960000277,52.480991364,,0.5372464657,2.5961666107,164.6468811,55.707336426,,,,,,,,,1.6212909222
34/10-16 R,269.40000806,455758.28125,6773609.5,-247.3991699,NORDLAND GP.,,14.538160324,1.7013388872,1.574160099,1.8396942616,1.8966411352,50.014461517,,0.5441119671,2.6101157665,165.10427856,56.078689575,,,,,,,,,1.7013388872
34/10-16 R,269.55200806,455758.28125,6773609.5,-247.5511627,NORDLAND GP.,,14.593522072,1.6690509319,1.5742129087,1.8212109804,1.8993694782,50.73046875,,0.5561078191,2.8527896404,165.53634644,56.735965729,,,,,,,,,1.6690509319
34/10-16 R,269.70400806,455758.28125,6773609.5,-247.7031555,NORDLAND GP.,,14.468998909,1.5307207108,1.5709286928,1.8112000227,1.8952251673,51.489185333,,0.5146505237,2.9908063412,166.90769958,55.81067276,,,,,,,,,1.5307207108
34/10-16 R,269.85600806,455758.28125,6773609.5,-247.8551483,NORDLAND GP.,,14.513317108,1.6030673981,1.5758478642,1.8068425655,1.8903907537,51.640167236,,0.4847807884,2.8623900414,167.82727051,55.490520477,,,,,,,,,1.6030673981
34/10-16 R,270.00800806,455758.28125,6773609.5,-248.0071564,NORDLAND GP.,,14.802807808,1.7051062584,1.5778435469,1.8058451414,1.8874489069,55.289997101,,0.4717102349,2.6506905556,165.98300171,53.070960999,,,,,,,,,1.7051062584
34/10-16 R,270.16000806,455758.28125,6773609.5,-248.1591492,NORDLAND GP.,,15.020171165,1.7907167673,1.5915008783,1.8033256531,1.8922051191,54.741580963,,0.4838206172,2.6398816109,162.052948,52.391563416,,,,,,,,,1.7907167673
34/10-16 R,270.31200806,455758.28125,6773609.5,-248.3111572,NORDLAND GP.,,14.780263901,1.7642408609,1.5888366699,1.7898124456,1.9094756842,54.509563446,,0.5121966004,3.1083755493,157.92501831,51.541000366,,,,,,,,,1.7642408609
34/10-16 R,270.46400806,455758.28125,6773609.5,-248.46315,NORDLAND GP.,,14.433114052,1.7550426722,1.6767116785,1.7602709532,1.9394054413,50.666164398,,0.5470670462,4.1507372856,158.81973267,51.468852997,,,,,,,,,1.7550426722
34/10-16 R,270.61600806,455758.28125,6773609.5,-248.6151581,NORDLAND GP.,,13.753225327,2.0708961487,1.7791327238,1.7241151333,1.9566583633,52.055999756,,0.5456284881,5.6071424484,160.81715393,51.306575775,,,,,,,,,2.0708961487
34/10-16 R,270.76800806,455758.28125,6773609.5,-248.7671509,NORDLAND GP.,,13.780567169,1.546173811,1.7282395363,1.7044509649,1.9310830832,53.950740814,,0.5380961299,6.9637980461,163.90646362,53.020236969,,,,,,,,,1.546173811
34/10-16 R,270.92000806,455758.28125,6773609.5,-248.9191589,NORDLAND GP.,,13.839605331,1.4413044453,1.5746344328,1.6883043051,1.8978571892,56.237033844,,0.5049885511,7.1867628098,164.5657196,53.768245697,,,,,,,,,1.4413044453
34/10-16 R,271.07200806,455758.28125,6773609.5,-249.0711517,NORDLAND GP.,,13.911880493,1.5682083368,1.4260618687,1.6827716827,1.8838686943,53.165447235,,0.5266294479,5.8216314316,165.22492981,54.332454681,,,,,,,,,1.5682083368
34/10-16 R,271.22400806,455758.28125,6773609.5,-249.2231598,NORDLAND GP.,,13.864637375,1.7378759384,1.402700901,1.6732603312,1.8828713894,50.903522491,,0.5019891262,4.9302606583,165.88331604,53.938423157,,,,,,,,,1.7378759384
34/10-16 R,271.37600806,455758.28125,6773609.5,-249.3751526,NORDLAND GP.,,13.641889572,1.5053263903,1.4274251461,1.6614753008,1.8814960718,47.95766449,,0.4907809794,5.9554600716,166.54255676,54.948139191,,,,,,,,,1.5053263903
34/10-16 R,271.52800806,455758.28125,6773609.5,-249.5271606,NORDLAND GP.,,13.649991989,1.4538300037,1.4781750441,1.6586425304,1.87935853,50.965003967,,0.4640178084,7.740632534,167.21388245,55.213214874,,,,,,,,,1.4538300037
34/10-16 R,271.68000806,455758.28125,6773609.5,-249.6791534,NORDLAND GP.,,13.775367737,1.6189317703,1.5297341347,1.6647619009,1.8891209364,48.43629837,,0.4904740155,8.4490394592,167.99839783,55.417751312,,,,,,,,,1.6189317703
34/10-16 R,271.83200806,455758.28125,6773609.5,-249.8311462,NORDLAND GP.,,14.574304581,1.5331045389,1.5907275677,1.679341197,1.8897635937,51.311264038,,0.5078168511,8.8729276657,169.00175476,54.480705261,,,,,,,,,1.5331045389
34/10-16 R,271.98400806,455758.28125,6773609.5,-249.9831543,NORDLAND GP.,,14.407502174,1.4185510874,1.6278486252,1.6995013952,1.8884621859,49.151592255,,0.5398062468,9.6825742722,169.91072083,54.11472702,,,,,,,,,1.4185510874
34/10-16 R,272.13600806,455758.28125,6773609.5,-250.1351471,NORDLAND GP.,,13.335914612,1.4299635887,1.6409840584,1.7279521227,1.8934674263,52.624305725,,0.5361145139,9.280421257,170.10517883,54.680435181,,,,,,,,,1.4299635887
34/10-16 R,272.28800806,455758.28125,6773609.5,-250.2871552,NORDLAND GP.,,13.192722321,1.6226261854,1.6283706427,1.7524240017,1.9062124491,50.010959625,,0.5704715252,6.5117044449,170.09819031,54.692279816,,,,,,,,,1.6226261854
34/10-16 R,272.44000806,455758.28125,6773609.5,-250.4391479,NORDLAND GP.,,13.043622017,1.8183178902,1.5869116783,1.7733682394,1.9168606997,51.094696045,,0.5417724252,5.3532977104,170.09109497,53.805831909,,,,,,,,,1.8183178902
34/10-16 R,272.59200806,455758.28125,6773609.5,-250.591156,NORDLAND GP.,,13.013448715,1.6499489546,1.5518437624,1.7943124771,1.9241051674,47.745521545,,0.5433074236,4.5793967247,170.08322144,52.956325531,,,,,,,,,1.6499489546
34/10-16 R,272.74400806,455758.28125,6773609.5,-250.7431488,NORDLAND GP.,,13.055954933,1.8076827526,1.5473276377,1.814719677,1.9248975515,48.573131561,,0.5107761621,3.7839186192,170.07624817,53.317264557,,,,,,,,,1.8076827526
34/10-16 R,272.89600806,455758.28125,6773609.5,-250.8951569,NORDLAND GP.,,13.674549103,1.9069097042,1.5999878645,1.8299450874,1.9237005711,49.65410614,,0.5289566517,3.9068861008,170.0692749,53.592201233,,,,,,,,,1.9069097042
34/10-16 R,273.04800806,455758.28125,6773609.5,-251.0471497,NORDLAND GP.,,14.190340042,1.8627785444,1.6623542309,1.8392282724,1.9206113815,51.665988922,,0.5431947708,5.1206345558,169.93531799,54.090873718,,,,,,,,,1.8627785444
34/10-16 R,273.20000806,455758.28125,6773609.5,-251.1991577,NORDLAND GP.,,13.572296143,1.9082701206,1.7405669689,1.8510966301,1.9174724817,52.870101929,,0.5387545824,7.0420875549,168.71351624,54.625953674,,,,,,,,,1.9082701206
34/10-16 R,273.35200806,455758.28125,6773609.5,-251.3511505,NORDLAND GP.,,13.641921043,1.7007681131,1.743704319,1.8603206873,1.9222755432,50.556900024,,0.5570575595,8.52202034,167.59512329,55.463218689,,,,,,,,,1.7007681131
34/10-16 R,273.50400806,455758.28125,6773609.5,-251.5031586,NORDLAND GP.,,14.137350082,1.6958558559,1.7174322605,1.8524899483,1.9261595011,50.31452179,,0.5354737043,8.6890878677,165.39814758,55.950416565,,,,,,,,,1.6958558559
34/10-16 R,273.65600806,455758.28125,6773609.5,-251.6551514,NORDLAND GP.,,14.480379105,1.8698304892,1.6779648066,1.8358904123,1.9383468628,48.915142059,,0.5151023269,7.1211981773,163.76713562,56.135005951,,,,,,,,,1.8698304892
34/10-16 R,273.80800806,455758.28125,6773609.5,-251.8071594,NORDLAND GP.,,15.075342178,2.0874252319,1.6423853636,1.8102784157,1.9419159889,52.76077652,,0.533755064,4.1987218857,163.2461853,54.508499146,,,,,,,,,2.0874252319
34/10-16 R,273.96000806,455758.28125,6773609.5,-251.9591522,NORDLAND GP.,,14.937127113,2.0791342258,1.6012090445,1.7568898201,1.939697504,53.106945038,,0.5262219906,3.0010373592,162.69262695,54.050487518,,,,,,,,,2.0791342258
34/10-16 R,274.11200806,455758.28125,6773609.5,-252.1111603,NORDLAND GP.,,14.652011871,1.8464796543,1.5806062222,1.7010689974,1.9226374626,51.922847748,,0.5410804749,2.6106779575,164.3081665,52.801170349,,,,,,,,,1.8464796543
34/10-16 R,274.26400806,455758.28125,6773609.5,-252.2631531,NORDLAND GP.,,14.406309128,1.9235528708,1.5701407194,1.6784552336,1.892717123,48.12859726,,0.4805458486,2.9932999611,167.09991455,52.86681366,,,,,,,,,1.9235528708
34/10-16 R,274.41600806,455758.28125,6773609.5,-252.4151459,NORDLAND GP.,,14.216685295,1.7279231548,1.4938582182,1.6602921486,1.864192009,45.842411041,,0.4898233116,3.9173812866,168.43977356,52.414569855,,,,,,,,,1.7279231548
34/10-16 R,274.56800806,455758.28125,6773609.5,-252.5671387,NORDLAND GP.,,14.187999725,1.4951338768,1.4314134121,1.6515439749,1.8541419506,47.772411346,,0.4743312597,4.6385593414,169.55329895,53.88848114,,,,,,,,,1.4951338768
34/10-16 R,274.72000806,455758.28125,6773609.5,-252.7191315,NORDLAND GP.,,14.195021629,1.6593734026,1.4655281305,1.6449000835,1.8562732935,49.357543945,,0.4964191318,4.5764632225,169.55722046,53.567527771,,,,,,,,,1.6593734026
34/10-16 R,274.87200806,455758.28125,6773609.5,-252.8711395,NORDLAND GP.,,14.27957058,1.5699276924,1.5016417503,1.6302931309,1.8602627516,51.433776855,,0.5103830695,3.6213753223,169.56022644,53.856262207,,,,,,,,,1.5699276924
34/10-16 R,275.02400806,455758.28125,6773609.5,-253.0231323,NORDLAND GP.,,14.147999763,1.6646157503,1.5261973143,1.6218869686,1.8645670414,50.728767395,,0.5400145054,3.2221438885,169.5289917,53.131225586,,,,,,,,,1.6646157503
34/10-16 R,275.17600806,455758.28125,6773609.5,-253.1751404,NORDLAND GP.,,14.170161247,1.7145245075,1.5445432663,1.6353112459,1.8737846613,52.967315674,,0.5330601931,3.3639652729,169.0793457,54.400260925,,,,,,,,,1.7145245075
34/10-16 R,275.32800806,455758.28125,6773609.5,-253.3271332,NORDLAND GP.,,14.514422417,1.7137589455,1.5515574217,1.654440403,1.886346221,52.454914093,,0.5226401091,4.158613205,169.28164673,54.18107605,,,,,,,,,1.7137589455
34/10-16 R,275.48000806,455758.28125,6773609.5,-253.4791412,NORDLAND GP.,,14.642570496,1.5864207745,1.5263482332,1.6614820957,1.892165184,51.555755615,,0.5172431469,5.0496501923,168.96316528,54.34393692,,,,,,,,,1.5864207745
34/10-16 R,275.63200806,455758.28125,6773609.5,-253.631134,NORDLAND GP.,,15.062898636,1.5340070724,1.4971585274,1.6692880392,1.8949474096,48.097637177,,0.5194437504,4.4812655449,171.22660828,53.207252502,,,,,,,,,1.5340070724
34/10-16 R,275.78400806,455758.28125,6773609.5,-253.7831421,NORDLAND GP.,,14.933602333,1.8407695293,1.480701685,1.6737802029,1.8945493698,49.44550705,,0.518386066,3.3266830444,169.78553772,53.922569275,,,,,,,,,1.8407695293
34/10-16 R,275.93600806,455758.28125,6773609.5,-253.9351349,NORDLAND GP.,,14.879246712,1.7650715113,1.4551489353,1.6694769859,1.9053782225,54.04492569,,0.5252757668,2.7141783237,169.28686523,54.090881348,,,,,,,,,1.7650715113
34/10-16 R,276.08800806,455758.28125,6773609.5,-254.0871429,NORDLAND GP.,,15.428663254,1.7179795504,1.4402757883,1.6601494551,1.9134908915,57.214977264,,0.541896224,2.6123609543,168.76338196,54.993774414,,,,,,,,,1.7179795504
34/10-16 R,276.24000806,455758.28125,6773609.5,-254.2391357,NORDLAND GP.,,15.744791985,1.8345001936,1.4900071621,1.6632829905,1.9242517948,58.946784973,,0.5195638537,2.5987091064,167.76016235,54.102283478,,,,,,,,,1.8345001936
34/10-16 R,276.39200806,455758.28125,6773609.5,-254.3911438,NORDLAND GP.,,15.985297203,1.8799239397,1.5137861967,1.6691781282,1.930746913,59.169315338,,0.5065112114,2.6591751575,166.63815308,55.421237946,,,,,,,,,1.8799239397
34/10-16 R,276.54400806,455758.28125,6773609.5,-254.5431366,NORDLAND GP.,,15.998456955,1.7718833685,1.5341365337,1.6733785868,1.9498432875,60.131500244,,0.474888891,2.7600533962,165.57862854,55.565536499,,,,,,,,,1.7718833685
34/10-16 R,276.69600806,455758.28125,6773609.5,-254.6951447,NORDLAND GP.,,15.544769287,1.7899509668,1.5671805143,1.6823941469,1.9723762274,60.217288971,,0.493214488,2.9087443352,165.95266724,56.133968353,,,,,,,,,1.7899509668
34/10-16 R,276.84800806,455758.28125,6773609.5,-254.8471375,NORDLAND GP.,,15.26367569,1.7492241859,1.6587033272,1.6925145388,1.9829053879,58.612613678,,0.5098752379,2.9947981834,166.34040833,55.316608429,,,,,,,,,1.7492241859
34/10-16 R,277.00000806,455758.28125,6773609.5,-254.9991455,NORDLAND GP.,,15.192651749,1.9906591177,1.7103066444,1.7065454721,1.9797400236,57.386367798,,0.5136411786,2.9255900383,167.02911377,56.029190063,,,,,,,,,1.9906591177
34/10-16 R,277.15200806,455758.28125,6773609.5,-255.1511383,NORDLAND GP.,,15.122157097,1.9760327339,1.6859507561,1.7224715948,1.9710786343,55.094470978,,0.4794110656,2.8365244865,166.07862854,55.673210144,,,,,,,,,1.9760327339
34/10-16 R,277.30400806,455758.28125,6773609.5,-255.3031311,NORDLAND GP.,,15.300540924,1.8227409124,1.6460804939,1.7375757694,1.9741178751,57.069229126,,0.4559374452,2.7458143234,166.54870605,55.880004883,,,,,,,,,1.8227409124
34/10-16 R,277.45600806,455758.28125,6773609.5,-255.4551392,NORDLAND GP.,,15.136062622,1.8181858063,1.6095899343,1.7572369576,1.9789791107,57.383895874,,0.4894018769,2.6620149612,166.07597351,54.52041626,,,,,,,,,1.8181858063
34/10-16 R,277.60800806,455758.28125,6773609.5,-255.607132,NORDLAND GP.,,15.639139175,1.9717692137,1.6846759319,1.7661893368,1.9778356552,61.236919403,,0.5228886008,2.6398262978,166.56881714,53.66078186,,,,,,,,,1.9717692137
34/10-16 R,277.76000806,455758.28125,6773609.5,-255.75914,NORDLAND GP.,,16.338148117,1.9162088633,1.7213793993,1.7740421295,1.9688893557,60.771255493,,0.5238788724,2.6669802666,166.82341003,53.413722992,,,,,,,,,1.9162088633
34/10-16 R,277.91200806,455758.28125,6773609.5,-255.9111328,NORDLAND GP.,,16.002468109,1.693238616,1.7450920343,1.7760183811,1.9620525837,64.663040161,,0.4905205965,2.7058804035,167.30847168,53.281154633,,,,,,,,,1.693238616
34/10-16 R,278.06400806,455758.28125,6773609.5,-256.0631104,NORDLAND GP.,,16.16642189,1.7074445486,1.752094388,1.7770941257,1.9660419226,63.340126038,,0.4687364101,2.7610805035,167.05525208,52.682373047,,,,,,,,,1.7074445486
34/10-16 R,278.21600806,455758.28125,6773609.5,-256.2151184,NORDLAND GP.,,15.694719315,1.7978434563,1.7605296373,1.7831304073,1.9700471163,64.990333557,,0.4620081484,2.7702493668,166.55657959,53.92905426,,,,,,,,,1.7978434563
34/10-16 R,278.36800806,455758.28125,6773609.5,-256.3671265,NORDLAND GP.,,15.66435051,1.7853453159,1.7007563114,1.793176651,1.9760258198,59.368110657,,0.4718599319,2.7941708565,166.05921936,55.16210556,,,,,,,,,1.7853453159
34/10-16 R,278.52000806,455758.28125,6773609.5,-256.5191345,NORDLAND GP.,,15.719376564,1.7233015299,1.6538484097,1.810198307,1.9810109138,55.625370026,,0.510620296,2.768130064,165.68641663,54.662151337,,,,,,,,,1.7233015299
34/10-16 R,278.67200806,455758.28125,6773609.5,-256.6711121,NORDLAND GP.,,15.819621086,1.7611267567,1.5940077305,1.8351637125,1.9850007296,47.398483276,,0.5034391284,2.7607579231,164.94638062,53.913524628,,,,,,,,,1.7611267567
34/10-16 R,278.82400806,455758.28125,6773609.5,-256.8231201,NORDLAND GP.,,15.523410797,1.7853435278,1.6039741039,1.8660787344,1.9949741364,52.185653687,,0.4912715256,2.7283878326,164.20619202,52.916179657,,,,,,,,,1.7853435278
34/10-16 R,278.97600806,455758.28125,6773609.5,-256.9751282,NORDLAND GP.,,15.173417091,1.9159955978,1.6418008804,1.895999074,2.0208637714,51.219226837,,0.4510019422,2.6788833141,163.46617126,53.165340424,,,,,,,,,1.9159955978
34/10-16 R,279.12800806,455758.28125,6773609.5,-257.1271362,NORDLAND GP.,,15.784869194,2.3149242401,1.7045025826,1.944868207,2.0547382832,55.550445557,,0.4472970963,2.5330996513,162.72615051,53.787693024,,,,,,,,,2.3149242401
34/10-16 R,279.28000806,455758.28125,6773609.5,-257.2791138,NORDLAND GP.,,16.106006622,2.3199784756,1.844512105,2.0195989609,2.0777618885,52.361854553,,0.4308814108,2.4455323219,161.9861145,54.41103363,,,,,,,,,2.3199784756
34/10-16 R,279.43200806,455758.28125,6773609.5,-257.4311218,NORDLAND GP.,,16.171243668,2.1404483318,2.0305302143,2.1241598129,2.0878698826,55.226165771,,0.4398002028,2.4531326294,161.24707031,54.292324066,,,,,,,,,2.1404483318
34/10-16 R,279.58400806,455758.28125,6773609.5,-257.5831299,NORDLAND GP.,,15.97197628,2.3220648766,2.1176357269,2.2566087246,2.1047337055,54.230197906,,0.4691843092,2.5242404938,160.5070343,55.401081085,,,,,,,,,2.3220648766
34/10-16 R,279.73600806,455758.28125,6773609.5,-257.7351379,NORDLAND GP.,,15.999468803,2.3161048889,2.1994974613,2.3487935066,2.1344504356,49.254993439,,0.4816755652,2.6975688934,160.40428162,55.785030365,,,,,,,,,2.3161048889
34/10-16 R,279.88800806,455758.28125,6773609.5,-257.8871155,NORDLAND GP.,,15.847084999,2.4587135315,2.1931679249,2.4572813511,2.1516432762,48.387981415,,0.4876566529,2.7865991592,160.48861694,55.422966003,,,,,,,,,2.4587135315
34/10-16 R,280.04000806,455758.28125,6773609.5,-258.0391235,NORDLAND GP.,,15.629912376,2.5758442879,2.2027637959,2.5414521694,2.1578581333,48.682170868,,0.4278798103,2.861741066,160.57440186,54.681774139,,,,,,,,,2.5758442879
34/10-16 R,280.19200806,455758.28125,6773609.5,-258.1911316,NORDLAND GP.,,16.006191254,2.4272465706,2.2585015297,2.6193556786,2.1521565914,53.917289734,,0.4096690714,2.8441410065,160.66114807,55.154159546,,,,,,,,,2.4272465706
34/10-16 R,280.34400806,455758.28125,6773609.5,-258.3431091,NORDLAND GP.,,16.046140671,2.4122848511,2.4338190556,2.6590743065,2.153942585,54.336509705,,0.375128895,2.9029386044,160.7479248,55.166000366,,,,,,,,,2.4122848511
34/10-16 R,280.49600806,455758.28125,6773609.5,-258.4951172,NORDLAND GP.,,16.047000885,2.4460761547,2.4699888229,2.6901817322,2.150125742,55.104228973,,0.4013861418,2.8929095268,160.50665283,55.408752441,,,,,,,,,2.4460761547
34/10-16 R,280.64800806,455758.28125,6773609.5,-258.6471252,NORDLAND GP.,,15.767553329,2.3809621334,2.4236783981,2.7240188122,2.1538639069,54.548374176,,0.3952862322,2.8495292664,160.25730896,55.173912048,,,,,,,,,2.3809621334
34/10-16 R,280.80000806,455758.28125,6773609.5,-258.7991333,NORDLAND GP.,,15.817797661,2.4390466213,2.4008078575,2.749212265,2.1520733833,57.88999176,,0.387516737,2.777148962,160.49206543,54.924575806,,,,,,,,,2.4390466213
34/10-16 R,280.95200806,455758.28125,6773609.5,-258.9511108,NORDLAND GP.,,15.790183067,2.603260994,2.3913543224,2.7818727493,2.1539213657,59.659934998,,0.3811299801,2.8426003456,160.98280334,53.832584381,,,,,,,,,2.603260994
34/10-16 R,281.10400806,455758.28125,6773609.5,-259.1031189,NORDLAND GP.,,15.841754913,2.4548904896,2.387168169,2.7926318645,2.1501681805,60.050266266,,0.3845969737,2.899353981,161.24075317,53.550857544,,,,,,,,,2.4548904896
